start	end	text
8603720	8604560	right?
8604560	8608200	He sends me this, I have it right here if you wanna see it,
8609200	8614040	this charge of some land that was sold in Ireland
8614040	8615280	by Deutsche Bank.
8615320	8618680	So Deutsche Bank, as a bank, is an entity liable for it.
8618680	8620280	I was like, holy shit, it does,
8620280	8622600	and that's very, I've never seen that before.
8622600	8624640	And he asked me, I've never seen this before,
8624640	8626040	and I have not answered him yet,
8626040	8628120	I'm not gonna tell him yes, you know,
8628120	8630000	because I don't know who the fuck he's doing,
8630000	8631640	where his game is.
8631640	8634840	He's telling me that he wants to find a proper journalist,
8634840	8636640	he wants Roman Farrell, so I'm like, okay fine,
8636640	8638880	here's Roman Farrell, give him a Roman Farrell,
8638880	8641680	but he's still sending me documents, so I don't know.
8642680	8647840	And it's, things like that happen a lot, so, yeah.
8647840	8649000	So what do you wanna, like, you know,
8649000	8651760	economic fraud type stuff, it's good information.
8652920	8654880	If that's the case too, we'll probably pass it to
8654880	8657320	an economic fraud agent, if you can help out too.
8657320	8659080	That's right.
8659080	8661800	What other, like, are you involved in any hacking groups?
8661800	8665160	Do you know of any hacking groups that you can get into?
8665160	8666400	Like, yeah, a dark net type thing.
8666400	8671400	Well, I mean, is this like, what if I say yes, am I in trouble?
8672400	8674840	Yeah, I mean, yeah, there's one group.
8674840	8677440	Because obviously the FBI monitors a lot of these things,
8677440	8678840	and you like to see, you know, what's going on.
8678840	8680880	Yeah, you guys are in that signal group, aren't you?
8680880	8682120	What signal group?
8682120	8683760	Which one?
8683760	8685680	There's a bunch of signal groups.
8685680	8688640	There's one, I know there's some people that we checked,
8688640	8690320	and there's some like, brand new,
8690320	8693360	limited identities for some people,
8693360	8695040	we don't know where they came from, so.
8695040	8697280	I thought it was either FBI, or it was like,
8697280	8699480	some spies or something, so I don't know.
8699520	8702320	In the signal group, so the signal group,
8702320	8704520	there's the less than you would get?
8704520	8705920	Well, it's not, there's a couple of,
8705920	8708680	more than one signal group, so there's a group of people,
8708680	8710040	and they're not all hackers, it's like,
8710040	8713000	it's a mix of very interesting people.
8713000	8716600	Yeah, yeah, it's like, some of the greatest journalists,
8716600	8717720	and some of the greatest hackers,
8717720	8719280	and some of the greatest activists,
8719280	8721160	some of the greatest writers, you know,
8721160	8724360	and some just fucking fine, interesting people.
8724360	8725800	You know, everyone's having a conversation,
8725800	8728400	but specifically a hacking group, no.
8729360	8732160	But there's like, different variations of these signal groups,
8732160	8733800	and this one is Barrett, so.
8733800	8734920	When he said Houston, I was like,
8734920	8736800	oh fuck, he's after Barrett Brown.
8738520	8740040	Barrett's on the radar, I mean.
8740040	8740880	Yeah?
8740880	8742440	Like, but you know that, I mean,
8742440	8744440	he's been arrested already.
8744440	8748200	I know, he's in rehab right now, yeah, okay, good side, yeah.
8748200	8750080	Well, what's Barrett up to, do you talk to him?
8750080	8751320	Yeah, I talk to him all the time,
8751320	8753600	he pisses me off, he's a little fucking shit,
8753600	8755800	because he's supposed to write great,
8756360	8760800	huge, thunderous story against Val versus David Enridge,
8760800	8764240	but she got too high, and just fucking forgot about it.
8764240	8766680	Well, not forgot about it, just didn't do it.
8766680	8769000	So, and he hasn't even apologized yet,
8769000	8770400	so I'm very pissed off.
8771400	8776400	And I've got reams and reams of texts with him, so, yeah.
8777240	8779440	And he's a good guy, but he doesn't know shit about computers.
8779440	8780920	He's not an hacker.
8780920	8782800	He's a pharmacist for a good day.
8782800	8784840	Yeah, but he's a talker, he's not an hacker.
8784840	8787520	No, you barely know how to do that.
8787520	8790080	You couldn't find his key chain.
8790080	8791200	You couldn't do his key chain.
8791200	8793040	Seriously, he doesn't know shit.
8793040	8794360	That's the funny part about Barrett,
8794360	8796680	he doesn't know anything about computers.
8796680	8797520	Yeah.
8797520	8798520	So, just, like, sort of,
8798520	8800280	what part of you have Barrett about?
8800280	8802840	No, no, no, he's, you know, just,
8802840	8805160	he's kind of like, the reason I have some respect for him
8805160	8807800	is because he's sort of, like, on this vengeful path
8807800	8808960	that I understand now.
8808960	8811440	I've never been on a vengeful path before,
8811440	8814000	but now I understand it, I've started it,
8814000	8815400	and I know that's what he's doing too.
8815400	8818480	Like, whatever happened with the FBI and him.
8818480	8820520	But I don't know, I just think it's hilarious
8820520	8823360	when he got raided and he was live on the webcam.
8823360	8824840	I just thought that was funny, I don't know.
8824840	8826640	But then he fucking, I told him,
8827920	8830040	I actually recorded this conversation,
8830040	8832640	I told him, like, look, dude, where you fucked up
8832640	8835520	is where you went after the FBI agent's family.
8835520	8836760	That was stupid.
8836760	8838880	You must understand how dumb that was.
8838880	8840840	Yes, but, you know, I was already
8840840	8842080	gonna be put in jail anyway,
8842080	8845280	so, come on, bro, you could have avoided a lot of shit
8845280	8847400	if you just didn't do that stupid shit.
8847400	8850120	So he's an ego that won't,
8852000	8854240	that's his biggest issue, his ego.
8854240	8856240	He can't drop it for a second.
8856240	8861240	He doesn't have the humility or the ability to try.
8863360	8864320	That's the problem.
8864320	8866880	That's why you can't trust someone like that in here.
8866880	8869000	Do you guys part of the top over signal?
8869000	8870560	Yeah, yeah.
8870560	8872560	Well, again, I was trying to help him.
8872560	8874160	He had no, he's like homeless now,
8874160	8877160	with his weird girlfriend, so I was trying to help him.
8877160	8880280	You know, I got him a couple of hotel rooms,
8880280	8882120	I sent him some money, he was like, you know,
8882120	8885480	and then my girlfriend goes out of her way to,
8885480	8887760	sorry, now I'm just complaining, but she goes,
8887760	8889600	out of her way to get him a place to live
8889600	8891600	for like a month, so he's off the streets,
8891600	8893640	he doesn't have to worry about food and shit,
8893640	8895840	he can just work, because she's like,
8895840	8898280	do the thing where he fucking promised he promised us,
8898280	8899880	like, here's a place to live.
8899880	8902040	And instead of just going there and saying thank you
8902040	8904400	and doing it, he just like,
8904400	8906720	creates this whole chaotic thing of like,
8906720	8908360	well, you didn't tell me to call this day,
8908360	8911200	and you know, like this minutiae,
8911200	8912720	so he sabotages the whole thing,
8912720	8913640	and then at the end of the month,
8913640	8915560	you know what, very, go fuck yourself.
8915560	8917480	I don't, it's not opening anymore,
8917480	8920040	the windows closed, it's done.
8920040	8922400	And he's like, fuck you, I'm very, you know.
8922400	8924120	No, and I ignore him, the more I ignore him,
8924120	8926080	the more he wants your attention.
8926080	8927320	We're seeing it right now,
8927840	8930400	I mean, where in rehab, is it down or?
8933080	8934240	Do you really want to know?
8934240	8935760	I was just curious, I mean, like.
8935760	8937720	You're like, what?
8937720	8939000	No, maybe, you don't want to tell,
8939000	8939840	you don't have to tell.
8939840	8942560	No, I, I, I think it's important,
8942560	8945600	I think I want to know what and why.
8945600	8947400	Like, if I'm going to take the accountability
8947400	8948680	of doing something to somebody here,
8948680	8950560	I'm just going to get in trouble if we're in jail,
8950560	8951880	I would like to know who it is,
8951880	8953880	why I'm doing it and what for it.
8953880	8954720	You know what I mean?
8954720	8956440	I get it, I mean, I'll tell you this right now,
8956680	8959560	I can't tell you everything we do, right?
8959560	8960960	Like I said, I'll be honest with you
8960960	8962520	as much as you're going to be honest with me.
8962520	8964240	I can't tell you the motivation behind
8964240	8966120	every single question I ask,
8966120	8968160	because there's a lot of things that the FBI does,
8968160	8971400	like if we had an investigation into whatever,
8971400	8974480	I don't know, call it Barrett Brown, for example.
8974480	8976320	And you want to know why, and it's because,
8976320	8978440	oh, we're going to arrest him tomorrow, right?
8978440	8980720	And then you don't say, hey, Barrett, by the way,
8980720	8982280	meet you in the FBI, I'm going to fuck you tomorrow.
8982280	8983120	Yeah.
8983120	8984960	It probably wouldn't go well for us, right?
8984960	8987240	So that would have to be my choice, right?
8987240	8988080	Yeah.
8988080	8991280	So everything you could tell is totally up to you, right?
8991280	8993120	Like I'm not forcing you to give anything,
8993120	8993960	you're here on your own.
8993960	8996200	Well, I'm not going to give you a Barrett Brown right now.
8996200	8997920	If there's something that he's done
8997920	9000520	that you feel you want to know,
9000520	9002280	or if this is a Vendetta thing,
9002280	9004680	then I don't want to be part of the Vendetta.
9004680	9005520	Don't worry about that.
9005520	9007680	I mean, I'm trying to assess what information you have,
9007680	9010360	because whenever he's up there, I'm in Houston, so like.
9010360	9012400	Sure, you know, I've got a Jeremy Hammond,
9012520	9015480	Greg House, all the guys, all these people.
9015480	9017200	Because like that's the other thing we have to assess too,
9017200	9018520	is if you're not willing to help.
9018520	9021080	But Greg worked with you, Greg worked with you already.
9021080	9023200	Greg worked with you guys.
9023200	9025240	He's already been helpful, you know.
9025240	9026080	Yeah, yeah.
9026080	9027760	Like that's the thing is we're collecting
9027760	9029760	a lot of information on a lot of different things, right?
9029760	9030600	Right.
9030600	9033280	So part of it is, it's going to be a one-way street
9033280	9034280	of information this way.
9034280	9036400	I can't give you all the information that's,
9036400	9038840	so like if that's what you expect, then, you know,
9038840	9042000	it's no hard feelings, and we part ways, and it's just fun.
9042000	9044840	Because I can't tell you everything we do, because.
9044840	9045680	I know, I don't.
9045680	9047320	You don't know me, I don't know you either.
9047320	9049160	I don't expect you to tell me everything you do.
9049160	9050240	I don't.
9050240	9053480	No expectations, I just, if it's something that is,
9055680	9059800	if I mean, I'm going to be accountable for someone's life,
9059800	9062840	I'd really like to think it through, you know.
9062840	9063680	Yeah.
9063680	9066480	I mean, if you want me to blindly follow orders.
9067600	9068560	I mean, I will right now,
9068560	9071040	because Marla's life is in jeopardy, of course.
9071040	9073600	I'll do whatever the fuck you want to save Marla,
9073600	9076080	but at a certain, after that, you know,
9076080	9078240	I will have to draw a line or something.
9078240	9079440	And I, so here's the thing,
9079440	9081640	I want you to be as conscious of the decision.
9081640	9083200	Let's take Marla's whole way out of the situation.
9083200	9084040	Okay.
9084040	9086840	And you resolve Marla, everything's both static.
9086840	9088800	I want you to make the same decision as her then,
9088800	9089680	as you would before that.
9089680	9091400	Okay, well then, that depends on you.
9091400	9093880	If I like you guys, and I believe that this is,
9093880	9096840	you are like Tim and Jammy, and like you, again,
9096840	9100800	if they told, sent you to me, then I'm trusting them.
9100800	9102760	I believe you guys are the good people,
9102760	9105280	because there are some bad people in the FBI.
9105280	9107160	All right, there's some really fucking shits.
9107160	9109760	In every, not just the FBI, but everywhere.
9109760	9111680	And it's hard to find them and negotiate.
9111680	9113560	And you know, my read on you right now
9113560	9116240	is that you're a very highly intelligent guy.
9116240	9118680	You know, but you're hiding something from me right now,
9118680	9119520	and you haven't still,
9119520	9121560	you still haven't told me you're hiding something right now.
9121560	9122720	And you are here to suss me out
9122720	9124240	from a totally different point of view.
9124240	9126320	I'm not sure what point of view that is.
9126320	9128600	And you are here to completely give
9128600	9130240	the female point of view.
9130600	9131440	Oh, wow.
9133000	9133840	I'm joking.
9135160	9137760	You have a whole other case that you need help on,
9137760	9139320	which is not even related to this,
9139320	9141400	but I'm trying to figure out what that is for.
9141400	9143840	But you seem more like a New York-style person,
9143840	9145240	not an LA person.
9145240	9147120	So I'm thinking you've got to be,
9148040	9149480	you've got to be closer than Tim,
9149480	9152040	and you've got to be with Desky and Lyne.
9153480	9155480	No, not with Desky and Lyne.
9156480	9159920	Anyway, so, but your thing's unrelated to their thing,
9159920	9160760	right?
9161600	9162440	My clothes?
9163560	9164400	Okay.
9164400	9165560	You're completely on it, like,
9165560	9166880	right before off of those, it is.
9166880	9168520	That's okay, but that's what you tell me,
9168520	9169360	and then I,
9169360	9170200	So, it's a matter of thinking.
9170200	9171280	I'm trying to assess you.
9171280	9172120	He, he, he, he.
9172120	9172960	The wrong thing is,
9172960	9175080	the people are being straight up.
9175080	9175920	Yep.
9175920	9179040	I mean, I think underlying related,
9179040	9180520	you know, they're wrong,
9180520	9184720	and we do this job for the right reasons.
9184720	9186200	There are bad apples out there,
9186200	9189160	and that's not what you've got across.
9189200	9190040	That's right.
9192040	9195440	I think the fact that when we listen to you,
9195440	9197920	and we ask you questions about model,
9197920	9199600	that's not a concern, you know?
9199600	9202280	That's not even worse than having a family to report.
9202280	9204040	And you've been through that.
9204040	9205560	You know, you have a history.
9205560	9206400	I have,
9206400	9208440	but I have to also question you and think,
9208440	9210440	well, you know, I mean, I could be any way,
9210440	9211560	what if I'm the bad guy,
9211560	9212760	and I'm sitting here talking to you.
9212760	9214760	So do you have to figure out,
9214760	9215600	where am I,
9215600	9217440	am I the good person or the bad person, right?
9217440	9218640	I told you my side of the story.
9218640	9220520	Of course, I'm gonna make myself look good.
9220520	9222600	You guys have to do your background on me.
9222600	9224120	So I figured, have you already done it?
9224120	9225280	If I would not be sitting here,
9225280	9226120	if you hadn't done it,
9226120	9228040	I'd already figured out I was the good guy.
9228040	9229800	So I'm gonna have to trust you on that.
9229800	9230720	That's what I,
9230720	9233760	now I could be jumping to conclusions here,
9233760	9235720	but that's why I figured it is happening, right?
9235720	9237000	So you're right on that part,
9237000	9239560	because I wouldn't bring you in here
9239560	9241040	in a situation like this,
9241040	9242640	if you were my target, right?
9242640	9244560	If you were my target, you were the rest of you.
9244560	9245400	Right, right.
9246480	9247320	That being said,
9247800	9249520	we're still trying to figure each other out, right?
9249520	9250360	Yeah.
9250360	9251680	We need to figure out what our role is,
9251680	9252920	and we're trying to figure out
9252920	9255000	if you've got any information that can help us.
9255000	9257400	So, what, oh, databases?
9257400	9259640	Yes, I do have OCCP,
9260480	9263080	and I did have all of MLA stuff too,
9263080	9265560	Hunter.Log, actually it's still available,
9265560	9266960	Hunter Archives.
9266960	9267800	Okay.
9267800	9270720	And the ICIJ,
9270720	9271560	and I've got,
9271560	9274720	I don't know, so that's the OCCP and,
9274720	9276200	what's Hunter?
9276200	9277440	If I could show up for a second,
9277440	9279560	I'd have admin access to you.
9279560	9280400	This is really good.
9280400	9281740	I got all the shit that I,
9281740	9286740	it was OCCP, yeah, thank you.
9288320	9291280	If you want my files,
9291280	9293080	you've been helping me up with your admin access.
9293080	9294280	I want to sell this shit, you know?
9294280	9297120	I can't be stuck looking at half the document.
9297120	9299480	If you want me to find the fucking money laundress,
9299480	9301480	you need to see the whole breadth of the thing.
9301480	9303360	I have to file the whole paper trail.
9303360	9305160	So, that's it.
9305160	9306800	So, what do they have on OCCP?
9306800	9307640	I've heard about it.
9307640	9309480	So much shit, so much shit.
9309480	9310400	Dude, it's great.
9310400	9312240	It's great, everything, everything.
9312240	9316080	Every, I mean, all my papers, you know, everything.
9316080	9318840	All my shit is there, you know?
9318840	9320640	All of MLA stuff is there.
9320640	9325000	So, Hunter Archives would be the OSC for MLA stuff.
9325000	9326720	And then that's what we got.
9326720	9329280	It was rated in Germany and one in America or something.
9329280	9330120	Which is a shame,
9330120	9331720	because it was like a public service at Archives.
9331720	9333240	It was really good.
9333240	9338320	But it's like a, that was her big coup d'etger out there,
9338320	9341200	her big tiara on her head sort of thing.
9341200	9343760	What's the word I'm talking about here?
9343760	9344600	Her baby or what?
9344600	9345760	Yeah, whatever it is.
9345760	9349880	But it's also, that's like one 20th of the OCCP.
9349880	9352160	Who's at the best of what's the important?
9353720	9356160	You know, I don't think she's important.
9356160	9357440	Actually, I think she's full of shit.
9357440	9359360	She says, oh, we used to work for the CIA,
9359360	9361000	but I can't tell you.
9361040	9363440	Like one of those old, you know, isn't that community?
9363440	9365280	Did Emma Bester reeling or?
9365280	9367200	I don't know, okay.
9367200	9369280	All I know is that I think she is a,
9370280	9372320	I'm still trying to figure out,
9372320	9376280	in that, you know, in any pejorative manner.
9376280	9379480	But I think she was a man first,
9379480	9381320	and then became a woman, or was she a woman who became a,
9381320	9382280	I don't even know that.
9382280	9384920	I just know it's some sort of gender change.
9384920	9388480	And I know that her boyfriend or girlfriend,
9388480	9390960	I don't know if she was also a man first,
9390960	9393680	but I do know that he slash she is kind of an asshole,
9393680	9394640	and that's it.
9394640	9399640	It's like the kind of person that asked for money,
9400080	9402480	and then, like, we need money,
9402480	9404360	we need help because we have an autistic child.
9404360	9406360	And how do you say no to that?
9406360	9408760	You know, but then they sort of say,
9408760	9412960	go fuck yourself if you have an idea that they don't have.
9412960	9413960	Like in this one group,
9413960	9418960	but a friend of mine was just trying to actually bear it.
9419200	9420960	I was like, yeah, you know,
9420960	9424560	what do we do, don't attack this person at this turn,
9424560	9425400	that this,
9428120	9431120	I'm sort of a lawyer that I can't think of.
9431120	9433640	I'm using my speed here,
9433640	9437000	but a nonprofit, some sort of nonprofit,
9437000	9439200	don't attack the specific lawyer because he's a good guy.
9439200	9440840	And then she says, fuck you, he's a terrible guy.
9440840	9442480	You can attack whoever the fuck I want.
9442480	9447080	And this is Emma's partner, it stops.
9447120	9450520	You know, they're, they heard his or anything?
9450520	9453800	Zen, is there a fake name, X-A-N?
9453800	9454640	No, X-A-N.
9454640	9457840	Yeah, but I think she's, like,
9457840	9461120	it was a whole, it's a dramatically stupid,
9461120	9463680	but it's like, but there was this whole drama yesterday
9463680	9468680	about she's working in a diner and she got sad
9469040	9471760	and she started crying, she couldn't contain her feelings,
9471760	9475120	and it was all melodramatic, and like, so what?
9475120	9475960	What are you trying to say?
9475960	9477880	If you want money, just say, can I have money?
9477880	9479400	Because we will respect you more
9479400	9481040	if you just come out and ask for it.
9481040	9482840	Instead of telling us how sad you are,
9482840	9485240	but you have to work in a diner, right?
9485240	9486600	If you say, fuck you for saying that,
9486600	9488960	and that's the sort of, no, I don't mean it, right?
9488960	9489800	You just want it back?
9489800	9493080	Yeah, yeah, you know, it's like, it's enough.
9493080	9494320	You want money?
9494320	9498800	Yeah, you know, and, yeah, so.
9498800	9501160	So is it saying a hacker or is he just doing
9501160	9505160	one of these, yeah, to be honest with you, okay.
9505160	9510160	I, so I felt like I hacked Deutsche Bank,
9510280	9511640	although I didn't hack Deutsche Bank,
9511640	9514120	I felt like I did a pretty good job of hacking it,
9514120	9516440	not directly, I didn't go into their servers and do it,
9516440	9518880	but I fucking hacked that bank.
9518880	9522160	And it, well, not maybe in the sense of a hacker,
9522160	9523480	you probably, if you're a proper hacker,
9523480	9524320	you would not see it.
9524320	9526000	But in social engineering and all the people,
9526000	9527440	when McKaylee Faisola went to jail,
9527440	9529640	I put the fucking bail, too, all right?
9530760	9532600	I got all the data, exposed everything,
9532600	9533840	and there's still more to come,
9533840	9535360	which you don't know about, all right?
9535360	9536920	There's a lot more to come, yes.
9538080	9541160	So I, so when Emma's guy, I forgot his name,
9541160	9546160	the Wolfsack, the Spanish guy, hacked the Cayman Islands,
9546920	9548240	right?
9548240	9550040	That was a great one, by the way, it's good stuff.
9550040	9552200	What happened with Cayman?
9552200	9553520	I just don't know about it.
9553520	9555800	Well, for me, it was on this, you don't know about it?
9555800	9556640	It was here, right?
9556640	9557960	Yeah, yeah.
9557960	9558960	I missed it, I'm sorry.
9558960	9559800	Oh, it's great.
9559800	9560640	That's definitely hacking news.
9560640	9563880	No, I guess this guy was on the service for like a year,
9563880	9566200	and it was just, I think he took all the Bitcoin,
9566200	9567480	like all of it.
9567480	9569880	And so he said, hey, anybody out there hack a bank,
9569880	9572400	I'm gonna give you $100,000 of Bitcoin.
9572400	9573240	So I'm like, you know what?
9573240	9574440	Hey, Emma, could you tell your friend,
9574440	9576480	I think I deserve at least a run-in
9576480	9578320	for this $100,000 in Bitcoin,
9578320	9580080	because although I did not hack Deutsche Bank,
9580080	9581040	that's why I'm trying to work.
9581040	9582480	Oh, yeah, yeah, yeah.
9582480	9583840	And so Emma's like, no, you didn't,
9583840	9584920	you didn't hack Deutsche Bank,
9584920	9587720	but she didn't say, oh, let me pass on the message.
9587720	9589400	She didn't say, oh, hold on a second,
9589400	9593000	she just immediately responded as if she was the hacker.
9593000	9597760	So I suspected that it's possible that she's the hacker.
9597760	9598800	I've always thought she was,
9598800	9599960	because I always ask her.
9601400	9602600	Like I'm incriminating myself,
9602600	9604320	but I'm constantly asking like, Emma,
9604320	9605560	can you figure out how to do this?
9605560	9606600	Can you hack this shit for me?
9606600	9608320	Because I can't get past this point, you know?
9608320	9611320	Like with the, for example, David Enrich,
9614080	9617640	we have so much more, oh, this would be something
9617720	9619560	maybe you could help me with.
9619560	9622120	So many efforts and incriminates him
9622120	9624520	with so many fucking terrible things that he's done
9624520	9625920	and all the shit he's done for me.
9625920	9627560	It was all in signal.
9627560	9630120	And I took my phone to get the screen fix at the Apple Store
9630120	9632920	and I said, whatever you do, do not reset the phone.
9632920	9635680	And the fucking, the hacker has reset the phone.
9635680	9636760	And so I lost it all.
9636760	9638440	But I think it's an iPhone's success,
9638440	9640240	so it's not irretrievable.
9640240	9642400	It's still on the fucking phone.
9642400	9644320	But I cannot get the keys.
9644320	9645600	I don't know how to get the fucking keys yet.
9646360	9648400	It's been the slowest thing I've ever learned.
9648400	9650960	But I've got the tar ball, I've extracted the messages,
9650960	9652560	but I cannot get the fucking encryption keys
9652560	9654320	because I can't find them on the phone.
9654320	9655480	That's where I'm stuck.
9655480	9658840	It's like, that was, well, Alconov.
9658840	9661960	iOS, Frenzik edition.
9661960	9666960	iOS, Frenzik, it's just toolkits.
9668440	9671200	iOS, Frenzik, toolkits, it's a quick thing to do.
9671200	9672520	I mean, at least from my experience,
9672520	9677320	Alconov isn't like a great novel with Frenzik utility.
9677320	9680440	Like, I've played around with it, but I didn't use it because,
9680440	9682320	like, they don't automatically decrypt stuff
9682320	9685400	because, like, most normal Frenzik's programs do.
9685400	9686240	Really?
9686240	9687560	All right.
9687560	9689720	I'll talk to you about the free one.
9689720	9690560	Autopsy?
9690560	9691400	Is it good?
9691400	9692240	Autopsy's not bad.
9692240	9694320	I mean, that's a free one that anyone can download, isn't it?
9694320	9695560	It's a bunch of other ones that, I think,
9695560	9697360	a better job than Alconov.
9697360	9698360	Yeah.
9698360	9700400	I just, well, it's because I spent the money.
9700400	9701720	You know, it's having expenses,
9701760	9703440	so I feel like I have to learn it.
9703440	9704280	Yeah.
9708120	9708960	I don't know.
9708960	9710920	Another company that kind of delved into mobile,
9710920	9711760	it does just my opinion.
9711760	9713080	No, no, no, you're right.
9713080	9717280	They're really famous because of the thing with the photographs
9717280	9718480	in 2015, right?
9718480	9720440	So, like, they're kind of, right in their hotel,
9720440	9722280	now they have a mobile Frenzik thing that they're like,
9722280	9723760	well, if we put this out and they trust their name,
9723760	9724600	then we'll use it.
9724600	9725800	But, just from my experience,
9725800	9727200	I just haven't had much success with it.
9727200	9728560	Did you try Axiom?
9728560	9729400	I used Axiom.
9729400	9730240	What do you think of that one?
9730240	9731080	That's not bad.
9731080	9732000	It's a lot of good functionality.
9732000	9733520	Yeah, it's pretty strong.
9733520	9734360	Yeah.
9734360	9735520	It's very good.
9735520	9737640	So then I figured out you can just get pre-trials,
9737640	9741840	if you just say you're extending the pre-trials.
9743840	9744680	But yeah.
9744680	9749680	So you think that Beth is, she actually is a NSA, CIA?
9750280	9753560	No, I think it's worse than full of shit, yeah.
9753560	9756040	But do you think that she's a hacker?
9756040	9756880	I do.
9756880	9758360	I personally, I do think so.
9758360	9760320	I know no one else seems to be sure of my thing,
9760320	9762760	but I do think that she's a hacker.
9762760	9766520	I'm always trying to ask her to do it for some help,
9766520	9770240	but she's the one that introduced me to Elkheimsoft.
9770240	9772800	I said, I have this problem with the signal messages.
9772800	9773640	What do you recommend?
9773640	9775480	She said, Elkheimsoft, ILS, forensic.
9778840	9780200	What do you mean, Jimmy?
9780200	9782040	I don't know.
9782040	9784480	Again, again, right, it's too open-ended.
9784480	9786400	And she texted me the other day.
9786400	9789640	She's like, if you've spoken to FBI,
9789640	9791880	I said, no, I'm not speaking to FBI.
9791880	9794040	She's like, well, are you sure?
9794040	9795280	I was like, well, I'm not lying to you.
9795280	9797880	I was talking to the FBI, like, you know,
9797880	9800360	I will let you know when I speak to FBI.
9800360	9804480	So I go, well, you're kind of known as an FBI informant.
9804480	9806280	I said, well, fuck you, I'm not an informant.
9806280	9808520	I'm a source, like, help the FBI.
9808520	9810680	I do not inform anybody.
9810680	9812400	And then she's like, well, it's kind of the same thing.
9812400	9813640	And then I had to go on an entire raid
9813640	9815520	to explain how it's very different.
9815520	9818640	So we'll let you know that she is probably,
9818640	9822320	and also yesterday, one of my friends, Andrew,
9822320	9824280	had to defend me on this group as well,
9824280	9827480	because Xan was saying, your friend
9827480	9830280	with a well-known FBI informant, which is me,
9830280	9832080	which is another illusion to me.
9832080	9834240	So it's Xan.
9834240	9836480	Oh, Xan is telling you.
9836480	9838800	Xan's the partner of Emma.
9838800	9842720	So she's saying to who that you're a friend of mine
9842720	9843600	in our group.
9843600	9846840	Oh, so your friend is, Xan is acting your friend
9846840	9847880	for being friends with you?
9847880	9848880	Yes.
9848880	9849380	Oh, OK.
9849380	9849880	Sorry.
9849880	9852360	Exactly.
9852360	9853360	OK.
9853360	9855920	I mean, it's obviously a little different,
9855920	9858080	and I don't know if you understand.
9858080	9859080	This is weird drama.
9859080	9863080	It's like, yeah, there are many people with a group like that.
9863080	9865560	I think this, you know, I'm like 96, I think.
9865560	9866800	Oh, wow.
9866800	9869080	That's why it's too many people.
9869080	9871160	And there's too many lurkers, and there's too many new
9871160	9872960	and fresh, like, mid-dag identity,
9872960	9876040	so there's already a bunch of substratas,
9876040	9878720	and some groups are coming from that group.
9878720	9882240	And what's funny is they're all, well, I mean,
9882240	9883480	I'll tell you, it's not a big deal.
9883480	9886240	It's with all Barrett's friends.
9886240	9888520	Barrett's so, like, it's so weird.
9888520	9891400	I don't know how he does it, but he's, you know.
9891400	9894760	Because you might, of the 96, you might know how many people
9894760	9896680	in real life are in that group.
9896680	9898440	Like, women in real life.
9898440	9901040	Well, I guess, like, who they really are.
9901040	9902880	Oh, I know about half of them.
9902880	9903380	Yeah.
9903380	9905800	Like, into the other half, or like, lurker or something.
9906520	9910480	Yeah, but we have people that try and check them out
9910480	9912840	and figure out who these people are.
9912840	9914560	Like, once in a while, you'll get it right,
9914560	9916880	and we can serve it, you know, coming in there
9916880	9920680	and trying to spout a bunch of crazy shit, and kick him out.
9920680	9923040	And then, I noticed, someone loses a phone.
9923040	9924720	Like, it happened recently, and then all of a sudden,
9924720	9928160	we have to, it's been compromised, the FBI's in.
9928160	9929880	I'm sure you, was that you?
9929880	9931520	I don't know.
9931520	9931960	Was it you?
9931960	9932680	Okay, somebody.
9932680	9933680	I don't know what you're talking about.
9933680	9935560	I don't know, somebody.
9935560	9941680	Oh, and that, oh, shit, wait, I'm Junco.
9941680	9943160	Did you call Barrett?
9943160	9945640	I think he recorded a phone call with you.
9945640	9946480	I hadn't called Barrett.
9946480	9947320	You hadn't called Barrett?
9947320	9952560	There was a different FBI agent that was trying to,
9952560	9957240	he was going to, I think it was some white racist,
9957240	9959560	nationalist fucking weird shit.
9959560	9962280	And he was someone else who was working, white racist.
9962280	9965160	Yeah, he used to know, but I remember the name
9965160	9967240	of Junco actually rings a bell.
9967240	9969200	And I was, I was going to tell you the other day,
9969200	9970760	but I had to figure out what it was first.
9970760	9972240	But now I just remembered again, I probably
9972240	9974760	should not be talking right now and saying it out loud,
9974760	9977420	but I am.
9977420	9983080	But there is something, there is something,
9983080	9984880	something secret.
9984880	9985760	Secret is going to be right now.
9985760	9986640	Okay?
9986640	9988840	You don't know who the person is.
9988840	9989800	Were you there?
9989800	9990960	He's only, he's the one who realized?
9990960	9992080	No.
9992080	9992880	Does he know Barrett?
9992880	9994400	Have you got him in question?
9994400	9997000	I know, I know, I've never met a person.
9997000	9999360	Oh, well, I mean, I have met, yes,
9999360	10001320	there's a few people I know first,
10001320	10004400	but I can't, like my friends, I'm not gonna tell you, yeah.
10006160	10008480	Getting a sense of the group, like, any other.
10008480	10010760	Let me show you, like, the most recent thing.
10012600	10013440	Let's see.
10020240	10021440	Ooh, someone's trying to,
10022440	10025680	Hey, you guys, who's trying to hack me now?
10025680	10026520	You got a thing?
10026520	10027360	No.
10027360	10028320	Don't click on the link.
10028320	10029920	What was it? What did you get?
10029920	10031200	No, I just got one of these things.
10031200	10032880	I think it's my girlfriend.
10032880	10035120	Who's using the other computer?
10035120	10036160	Oh, he's.
